Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
06.08.2021;15:30:00;LVS 3.1;977;3424:32:00;6:00;60,5;2,3;2,09;13,795;12,535;61,5;984;18,9;;;27,9;87,7;1;Time;;;;
06.08.2021;16:30:00;LVS 3.1;977;3425:32:00;7:00;60,6;2,3;2,09;16,095;14,63;62;984;19,3;;;28,1;87,4;1;Time;;;;
06.08.2021;17:30:00;LVS 3.1;977;3426:32:00;8:00;60,8;2,3;2,09;18,395;16,721;62,3;984;18,8;;;28,1;88,4;1;Time;;;;
06.08.2021;18:30:00;LVS 3.1;977;3427:32:00;9:00;60,8;2,3;2,1;20,695;18,816;62,3;983;18,2;;;27,7;89,6;1;Time;;;;
06.08.2021;19:30:00;LVS 3.1;977;3428:32:00;10:00;60,8;2,3;2,1;22,995;20,913;61,8;983;17,9;;;27,4;90,7;1;Time;;;;
06.08.2021;20:30:00;LVS 3.1;977;3429:32:00;11:00;60,8;2,3;2,1;25,295;23,011;61,8;984;17,9;;;27,3;91,2;1;Time;;;;
06.08.2021;21:30:00;LVS 3.1;977;3430:32:00;12:00;60,9;2,3;2,1;27,595;25,111;62;983;17,6;;;27,1;90,6;1;Time;;;;
06.08.2021;22:30:00;LVS 3.1;977;3431:32:00;13:00;60,9;2,3;2,1;29,895;27,21;61,8;983;17,4;;;26,9;90,2;1;Time;;;;
06.08.2021;23:30:00;LVS 3.1;977;3432:32:00;14:00;61;2,3;2,1;32,195;29,309;62,3;982;17,4;;;27;88,8;1;Time;;;;
07.08.2021;0:30:00;LVS 3.1;977;3433:32:00;15:00;61;2,3;2,1;34,495;31,409;62,1;982;17,2;;;26,9;89,7;1;Time;;;;
07.08.2021;1:30:00;LVS 3.1;977;3434:32:00;16:00;61;2,3;2,1;36,795;33,509;62,1;982;17,2;;;27;90,7;1;Time;;;;
07.08.2021;2:30:00;LVS 3.1;977;3435:32:00;17:00;61;2,3;2,1;39,095;35,608;62,3;982;17,1;;;27;91,5;1;Time;;;;
07.08.2021;3:30:00;LVS 3.1;977;3436:32:00;18:00;61;2,3;2,1;41,395;37,707;62;982;17,2;;;27,1;91,8;1;Time;;;;
07.08.2021;4:30:00;LVS 3.1;977;3437:32:00;19:00;61;2,3;2,1;43,695;39,805;62;981;17,3;;;27;91,5;1;Time;;;;
07.08.2021;5:30:00;LVS 3.1;977;3438:32:00;20:00;61;2,3;2,1;45,995;41,902;62,3;981;17,3;;;27,1;91,3;1;Time;;;;
07.08.2021;6:30:00;LVS 3.1;977;3439:32:00;21:00;61,1;2,3;2,1;48,295;44,001;62,3;981;17;;;26,9;93,6;1;Time;;;;
07.08.2021;7:30:00;LVS 3.1;977;3440:32:00;22:00;60,9;2,3;2,1;50,595;46,098;62,3;981;17,4;;;27;93,1;1;Time;;;;
07.08.2021;8:30:00;LVS 3.1;977;3441:32:00;23:00;60,4;2,3;2,09;52,896;48,185;62,4;982;18,8;;;27,5;88,7;1;Time;;;;
07.08.2021;9:25:03;LVS 3.1;977;3442:27:00;23:55;60,4;2,3;2,07;55,006;50,087;62,6;981;20,7;;;28,1;80,8;1;Time;;;end;
07.08.2021;9:25:03;LVS 3.1;977;3442:27:00;23:55;60,4;2,3;2,09;55,006;50,087;62,6;984;18,5;;;27,6;86,2;1;Time;;;average values;
07.08.2021;9:26:39;LVS 3.1;977;3442:27:00;0:00;0;0;0;0;0;0;981;20,3;;;27,2;80,9;1;Time;;;start of measurement;
07.08.2021;9:30:00;LVS 3.1;977;3442:27:00;0:00;0;0;0;0;0;0,3;981;20,3;;;26,4;81,6;1;Time;;;start of sample;
07.08.2021;10:30:00;LVS 3.1;977;3443:27:00;1:00;59,8;2,29;2,07;2,295;2,067;59,5;981;20,9;;;28;78,3;1;Time;;;;
07.08.2021;11:30:00;LVS 3.1;977;3444:27:00;2:00;59,4;2,3;2,06;4,595;4,13;58,9;982;22,4;;;28,3;73,8;1;Time;;;;
07.08.2021;12:30:00;LVS 3.1;977;3445:27:00;3:00;59,5;2,3;2,05;6,895;6,183;59,5;982;23,7;;;28,8;67;1;Time;;;;
07.08.2021;13:30:00;LVS 3.1;977;3446:27:00;4:00;59,1;2,3;2,04;9,195;8,226;59,8;982;25,2;;;29,2;62;1;Time;;;;
07.08.2021;14:30:00;LVS 3.1;977;3447:27:00;5:00;59,4;2,3;2,04;11,495;10,268;60;982;25,6;;;29,8;61;1;Time;;;;
07.08.2021;15:30:00;LVS 3.1;977;3448:27:00;6:00;59,6;2,3;2,05;13,795;12,32;59,7;982;24;;;29,2;72,1;1;Time;;;;
07.08.2021;16:30:00;LVS 3.1;977;3449:27:00;7:00;60;2,3;2,06;16,095;14,376;60;983;23,5;;;29,2;76,2;1;Time;;;;
07.08.2021;17:30:00;LVS 3.1;977;3450:27:00;8:00;59,9;2,3;2,07;18,395;16,441;60,3;983;22,4;;;28,6;82,6;1;Time;;;;
07.08.2021;18:30:00;LVS 3.1;977;3451:27:00;9:00;60;2,3;2,07;20,695;18,507;60,3;983;22,3;;;28,7;81,7;1;Time;;;;
07.08.2021;19:30:00;LVS 3.1;977;3452:27:00;10:00;60;2,3;2,07;22,995;20,573;60;982;22;;;28,4;80,4;1;Time;;;;
07.08.2021;20:30:00;LVS 3.1;977;3453:27:00;11:00;60,1;2,3;2,07;25,295;22,642;60,3;983;21,6;;;28,4;80,1;1;Time;;;;
07.08.2021;21:30:00;LVS 3.1;977;3454:27:00;12:00;60,3;2,3;2,08;27,595;24,718;60,9;983;20,7;;;28,2;83,2;1;Time;;;;
07.08.2021;22:30:00;LVS 3.1;977;3455:27:00;13:00;59,4;2,3;2,07;29,895;26,784;59,7;983;22,4;;;28,2;70,5;1;Time;;;;
07.08.2021;23:30:00;LVS 3.1;977;3456:27:00;14:00;59,7;2,3;2,06;32,195;28,843;60,3;984;23,3;;;28,3;63,5;1;Time;;;;
08.08.2021;0:30:00;LVS 3.1;977;3457:27:00;15:00;59,7;2,3;2,06;34,495;30,908;60,3;984;22,9;;;28,4;61,6;1;Time;;;;
08.08.2021;1:30:00;LVS 3.1;977;3458:27:00;16:00;59,8;2,3;2,07;36,795;32,973;61,2;985;22,8;;;28,4;59,4;1;Time;;;;
08.08.2021;2:30:00;LVS 3.1;977;3459:27:00;17:00;60;2,3;2,07;39,095;35,044;61,2;985;21,9;;;28,3;61,7;1;Time;;;;
08.08.2021;3:30:00;LVS 3.1;977;3460:27:00;18:00;60;2,3;2,07;41,395;37,117;61,4;985;21,8;;;28,1;60,3;1;Time;;;;
08.08.2021;4:30:00;LVS 3.1;977;3461:27:00;19:00;60,1;2,3;2,07;43,695;39,192;61,2;985;21,6;;;28,2;59,6;1;Time;;;;
08.08.2021;5:30:00;LVS 3.1;977;3462:27:00;20:00;60,3;2,3;2,08;45,995;41,345;61,2;986;20,7;;;27,9;64,3;1;Time;;;;
08.08.2021;6:30:00;LVS 3.1;977;3463:27:00;21:00;60,5;2,3;2,09;48,295;43,489;62;986;19,9;;;27,6;70,7;1;Time;;;;
08.08.2021;7:30:00;LVS 3.1;977;3464:27:00;22:00;60,4;2,3;2,09;50,595;45,689;61,7;986;19,7;;;28;74,4;1;Time;;;;
08.08.2021;8:30:00;LVS 3.1;977;3465:27:00;23:00;60,4;2,3;2,09;52,895;47,777;61,7;987;20,1;;;28,1;71,5;1;Time;;;;
08.08.2021;9:25:03;LVS 3.1;977;3466:22:00;23:55;60,4;2,3;2,09;55,005;49,691;61,7;987;20,7;;;28,4;71,9;1;Time;;;end;
08.08.2021;9:25:03;LVS 3.1;977;3466:22:00;23:55;60,4;2,3;2,07;55,005;49,691;62;984;22,2;;;28,5;70,3;1;Time;;;average values;
10.08.2021;9:30:29;LVS 3.1;977;3466:22:00;0:00;0;0;0;0;0;0,4;989;25,8;;;23,8;59,5;1;Time;;;start of measurement;
10.08.2021;9:30:30;LVS 3.1;977;3466:22:00;0:00;0;0;0;0;0;0,1;990;25,8;;;23,8;59,5;1;Time;;;start of sample;
10.08.2021;10:30:30;LVS 3.1;977;3467:22:00;1:00;59,2;2,29;2,04;2,295;2,044;59,3;989;26,5;;;30,2;57,1;1;Time;;;;
10.08.2021;11:30:30;LVS 3.1;977;3468:22:00;2:00;58,8;2,3;2,04;4,595;4,08;59,3;989;28,4;;;31,8;48,9;1;Time;;;;
10.08.2021;12:30:30;LVS 3.1;977;3469:22:00;3:00;58,9;2,3;2,03;6,895;6,114;59,2;988;28,5;;;31,9;47,9;1;Time;;;;
10.08.2021;13:30:30;LVS 3.1;977;3470:22:00;4:00;59,1;2,3;2,04;9,195;8,153;59,5;988;27,7;;;31,3;51,3;1;Time;;;;
10.08.2021;14:30:30;LVS 3.1;977;3471:22:00;5:00;59,9;2,3;2,05;11,495;10,204;59,8;989;26,1;;;30,7;55,9;1;Time;;;;
10.08.2021;15:30:30;LVS 3.1;977;3472:22:00;6:00;59,7;2,3;2,06;13,795;12,268;59,8;989;24,3;;;29,8;66,2;1;Time;;;;
10.08.2021;16:30:30;LVS 3.1;977;3473:22:00;7:00;59,8;2,3;2,06;16,095;14,328;59,8;989;24,8;;;30,1;63,6;1;Time;;;;
10.08.2021;17:30:30;LVS 3.1;977;3474:22:00;8:00;60,3;2,3;2,07;18,395;16,396;59,8;989;23,7;;;30;63,4;1;Time;;;;
10.08.2021;18:30:30;LVS 3.1;977;3475:22:00;9:00;60,4;2,3;2,08;20,695;18,475;59,5;989;22,1;;;29;71,3;1;Time;;;;
10.08.2021;19:30:30;LVS 3.1;977;3476:22:00;10:00;60,5;2,3;2,08;22,995;20,557;60,4;989;21,7;;;29;74,6;1;Time;;;;
10.08.2021;20:30:30;LVS 3.1;977;3477:22:00;11:00;60,5;2,3;2,09;25,295;22,659;60,4;989;21,1;;;29,2;80,7;1;Time;;;;
10.08.2021;21:30:30;LVS 3.1;977;3478:22:00;12:00;60,5;2,3;2,09;27,595;24,744;60,7;989;21,2;;;29;79;1;Time;;;;
10.08.2021;22:30:30;LVS 3.1;977;3479:22:00;13:00;60,4;2,3;2,08;29,895;26,829;60,4;989;21,4;;;29,1;77,6;1;Time;;;;
10.08.2021;23:30:30;LVS 3.1;977;3480:22:00;14:00;60,5;2,3;2,08;32,195;28,913;60,7;989;21,4;;;28,8;76,9;1;Time;;;;
11.08.2021;0:30:30;LVS 3.1;977;3481:22:00;15:00;60,4;2,3;2,08;34,495;30,996;60,1;989;21,4;;;28,9;75,7;1;Time;;;;
11.08.2021;1:30:30;LVS 3.1;977;3482:22:00;16:00;60,5;2,3;2,08;36,795;33,08;60,7;989;21,5;;;28,9;75;1;Time;;;;
11.08.2021;2:30:30;LVS 3.1;977;3483:22:00;17:00;60,6;2,3;2,09;39,095;35,167;60,7;989;21,1;;;28,7;77;1;Time;;;;
11.08.2021;3:30:30;LVS 3.1;977;3484:22:00;18:00;60,7;2,3;2,09;41,395;37,397;61;989;20,6;;;28,6;80,9;1;Time;;;;
11.08.2021;4:30:30;LVS 3.1;977;3485:22:00;19:00;60,7;2,3;2,09;43,695;39,489;60,7;988;20,1;;;28,4;82,1;1;Time;;;;
11.08.2021;5:30:30;LVS 3.1;977;3486:22:00;20:00;60,7;2,3;2,09;45,995;41,79;61,2;988;20,4;;;28,7;79,9;1;Time;;;;
11.08.2021;6:30:30;LVS 3.1;977;3487:22:00;21:00;60,9;2,3;2,1;48,295;43,887;61,5;989;19,6;;;29;86,5;1;Time;;;;
11.08.2021;7:30:30;LVS 3.1;977;3488:22:00;22:00;60,9;2,3;2,1;50,595;45,986;61,2;990;19,6;;;29;89,5;1;Time;;;;
11.08.2021;8:30:30;LVS 3.1;977;3489:22:00;23:00;60,7;2,3;2,1;52,895;48,083;61,2;990;19,8;;;28,9;91;1;Time;;;;
11.08.2021;9:25:03;LVS 3.1;977;3490:16:00;23:54;60,7;2,3;2,09;54,986;50,069;61,5;989;20,6;;;29,2;87,2;1;Time;;;end;
11.08.2021;9:25:03;LVS 3.1;977;3490:16:00;23:54;60,7;2,3;2,08;54,986;50,069;61,5;989;22,6;;;29,5;72,4;1;Time;;;average values;
11.08.2021;9:34:22;LVS 3.1;977;3490:16:00;0:00;0;0;0;0;0;0;989;21;;;27,2;86,3;1;Time;;;start of measurement;
11.08.2021;9:34:23;LVS 3.1;977;3490:16:00;0:00;0;0;0;0;0;0,1;989;21;;;27,2;86,3;1;Time;;;start of sample;
11.08.2021;10:34:23;LVS 3.1;977;3491:16:00;1:00;60,7;2,29;2,09;2,295;2,088;60,8;989;20,5;;;29;85,1;1;Time;;;;
11.08.2021;11:34:23;LVS 3.1;977;3492:16:00;2:00;60,8;2,3;2,1;4,595;4,185;60,8;989;19,6;;;28,8;87,8;1;Time;;;;
11.08.2021;12:34:23;LVS 3.1;977;3493:16:00;3:00;60,7;2,3;2,09;6,895;6,279;60,8;989;20,1;;;28,9;87,3;1;Time;;;;
11.08.2021;13:34:23;LVS 3.1;977;3494:16:00;4:00;60,8;2,3;2,09;9,195;8,388;60,5;989;20,2;;;29,1;88;1;Time;;;;
11.08.2021;14:34:23;LVS 3.1;977;3495:16:00;5:00;60,9;2,3;2,09;11,495;10,483;61,1;989;19,9;;;28,8;89,2;1;Time;;;;
11.08.2021;15:34:23;LVS 3.1;977;3496:16:00;6:00;60,8;2,3;2,09;13,795;12,596;60,8;988;20,1;;;29;89,3;1;Time;;;;
11.08.2021;16:34:23;LVS 3.1;977;3497:16:00;7:00;60,7;2,3;2,09;16,095;14,685;61,3;988;20,3;;;29,1;88,5;1;Time;;;;
11.08.2021;17:34:23;LVS 3.1;977;3498:16:00;8:00;60,9;2,3;2,09;18,395;16,904;61,3;987;20,2;;;29,3;86,9;1;Time;;;;
11.08.2021;18:34:23;LVS 3.1;977;3499:16:00;9:00;61;2,3;2,09;20,695;18,998;60,8;987;19,5;;;28,7;88,4;1;Time;;;;
11.08.2021;19:34:23;LVS 3.1;977;3500:16:00;10:00;61;2,3;2,1;22,995;21,095;60,8;987;19;;;28;92,3;1;Time;;;;
11.08.2021;20:34:23;LVS 3.1;977;3501:16:00;11:00;61;2,3;2,1;25,295;23,195;61,4;987;18,7;;;28,1;93,7;1;Time;;;;
11.08.2021;21:34:23;LVS 3.1;977;3502:16:00;12:00;61,2;2,3;2,1;27,595;25,298;61,6;987;18,1;;;28,2;94,6;1;Time;;;;
11.08.2021;22:34:23;LVS 3.1;977;3503:16:00;13:00;61,2;2,3;2,1;29,895;27,401;61,6;986;18;;;28,4;94,4;1;Time;;;;
11.08.2021;23:34:23;LVS 3.1;977;3504:16:00;14:00;61,3;2,3;2,1;32,195;29,504;61,6;986;17,8;;;28,4;94,7;1;Time;;;;
12.08.2021;0:34:23;LVS 3.1;977;3505:16:00;15:00;61,4;2,3;2,1;34,495;31,608;61,6;985;17,6;;;28,3;94,6;1;Time;;;;
12.08.2021;1:34:23;LVS 3.1;977;3506:16:00;16:00;61,4;2,3;2,1;36,795;33,712;61,3;985;17,4;;;28,3;94,4;1;Time;;;;
12.08.2021;2:34:23;LVS 3.1;977;3507:16:00;17:00;61,4;2,3;2,1;39,095;35,817;61,9;985;17,3;;;28,1;94,2;1;Time;;;;
12.08.2021;3:34:23;LVS 3.1;977;3508:16:00;18:00;61,3;2,3;2,1;41,395;37,918;61,9;984;17,5;;;28,4;94;1;Time;;;;
12.08.2021;4:34:23;LVS 3.1;977;3509:16:00;19:00;61,4;2,3;2,1;43,695;40,017;61,9;983;17,6;;;28,6;94,1;1;Time;;;;
12.08.2021;5:34:23;LVS 3.1;977;3510:16:00;20:00;61,4;2,3;2,1;45,995;42,115;61,6;983;17,6;;;28,4;95;1;Time;;;;
12.08.2021;6:34:23;LVS 3.1;977;3511:16:00;21:00;61,2;2,3;2,1;48,295;44,211;61,9;983;17,9;;;28,4;94,8;1;Time;;;;
12.08.2021;7:34:23;LVS 3.1;977;3512:16:00;22:00;61,2;2,3;2,09;50,595;46,304;61,9;983;18,3;;;28,8;93,7;1;Time;;;;
12.08.2021;8:34:23;LVS 3.1;977;3513:16:00;23:00;61;2,3;2,09;52,895;48,391;61,9;982;18,9;;;29;93,1;1;Time;;;;
12.08.2021;9:25:03;LVS 3.1;977;3514:07:00;23:50;60,8;2,3;2,08;54,837;50,148;61,1;982;19,7;;;29,1;90,6;1;Time;;;end;
12.08.2021;9:25:03;LVS 3.1;977;3514:07:00;23:50;60,8;2,3;2,1;54,837;50,148;61,1;986;18,8;;;28,6;91,6;1;Time;;;average values;
13.08.2021;9:22:39;LVS 3.1;977;3514:07:00;0:00;0;0;0;0;0;0,2;988;16,5;;;24,4;75,3;1;Time;;;start of measurement;
13.08.2021;9:30:00;LVS 3.1;977;3514:07:00;0:00;0;0;0;0;0;0,5;988;16,4;;;24,4;75,2;1;Time;;;start of sample;
13.08.2021;10:30:00;LVS 3.1;977;3515:07:00;1:00;60,8;2,29;2,11;2,295;2,108;58,1;987;17,1;;;27,3;73,7;1;Time;;;;
13.08.2021;11:30:00;LVS 3.1;977;3516:07:00;2:00;60,8;2,3;2,11;4,595;4,213;58,3;988;18;;;28;70,6;1;Time;;;;
13.08.2021;12:30:00;LVS 3.1;977;3517:07:00;3:00;60,7;2,3;2,1;6,895;6,315;57,7;988;18,7;;;28;67,4;1;Time;;;;
13.08.2021;13:30:00;LVS 3.1;977;3518:07:00;4:00;60,4;2,3;2,1;9,195;8,412;58,3;989;19,6;;;28,3;65;1;Time;;;;
13.08.2021;14:30:00;LVS 3.1;977;3519:07:00;5:00;60,4;2,3;2,09;11,495;10,507;58,3;990;20,6;;;28,8;61;1;Time;;;;
13.08.2021;15:30:00;LVS 3.1;977;3520:07:00;6:00;60,1;2,3;2,09;13,795;12,691;58,3;990;20,8;;;28,8;60,5;1;Time;;;;
13.08.2021;16:30:00;LVS 3.1;977;3521:07:00;7:00;60;2,3;2,08;16,095;14,772;58;990;22,2;;;29,5;52,8;1;Time;;;;
13.08.2021;17:30:00;LVS 3.1;977;3522:07:00;8:00;59,9;2,3;2,08;18,395;16,852;58;990;22,4;;;29,4;50,9;1;Time;;;;
13.08.2021;18:30:00;LVS 3.1;977;3523:07:00;9:00;60;2,3;2,08;20,695;18,934;58;991;22,2;;;29,5;51,8;1;Time;;;;
13.08.2021;19:30:00;LVS 3.1;977;3524:07:00;10:00;60,4;2,3;2,09;22,995;21,022;58;991;21,5;;;29,2;54,2;1;Time;;;;
13.08.2021;20:30:00;LVS 3.1;977;3525:07:00;11:00;60,6;2,3;2,1;25,295;23,122;58,3;992;20,1;;;28,7;61,2;1;Time;;;;
13.08.2021;21:30:00;LVS 3.1;977;3526:07:00;12:00;60,7;2,3;2,11;27,595;25,229;58,3;993;19,3;;;28,3;66,7;1;Time;;;;
13.08.2021;22:30:00;LVS 3.1;977;3527:07:00;13:00;60,9;2,3;2,11;29,895;27,341;58,6;993;18,6;;;28,2;70;1;Time;;;;
13.08.2021;23:30:00;LVS 3.1;977;3528:07:00;14:00;61,1;2,3;2,12;32,195;29,458;58,9;993;17,9;;;28;73,7;1;Time;;;;
14.08.2021;0:30:00;LVS 3.1;977;3529:07:00;15:00;61,3;2,3;2,12;34,495;31,582;58,9;993;17;;;27,9;78;1;Time;;;;
14.08.2021;1:30:00;LVS 3.1;977;3530:07:00;16:00;61,5;2,3;2,13;36,795;33,711;58,9;993;16,3;;;27,9;81,7;1;Time;;;;
14.08.2021;2:30:00;LVS 3.1;977;3531:07:00;17:00;61,6;2,3;2,13;39,095;35,845;59,1;993;15,8;;;28,1;83,9;1;Time;;;;
14.08.2021;3:30:00;LVS 3.1;977;3532:07:00;18:00;61,6;2,3;2,14;41,395;37,982;59,4;994;15,5;;;28;84,4;1;Time;;;;
14.08.2021;4:30:00;LVS 3.1;977;3533:07:00;19:00;61,7;2,3;2,14;43,695;40,121;59,4;994;15,2;;;28,1;85,5;1;Time;;;;
14.08.2021;5:30:00;LVS 3.1;977;3534:07:00;20:00;61,8;2,3;2,14;45,995;42,263;59,4;994;15;;;28;86;1;Time;;;;
14.08.2021;6:30:00;LVS 3.1;977;3535:07:00;21:00;61,7;2,3;2,14;48,295;44,404;59,7;994;15,1;;;27,9;85,5;1;Time;;;;
14.08.2021;7:30:00;LVS 3.1;977;3536:07:00;22:00;61,1;2,3;2,13;50,595;46,538;59,2;994;16,1;;;28;81,6;1;Time;;;;
14.08.2021;8:30:00;LVS 3.1;977;3537:07:00;23:00;60,6;2,3;2,12;52,895;48,654;59,5;995;18,7;;;28,7;72,8;1;Time;;;;
14.08.2021;9:25:03;LVS 3.1;977;3538:02:00;23:55;60,4;2,3;2,1;55,005;50,585;59,6;995;20,2;;;29,2;67,7;1;Time;;;end;
14.08.2021;9:25:03;LVS 3.1;977;3538:02:00;23:55;60,4;2,3;2,11;55,005;50,585;59,6;991;18,5;;;28,4;70,3;1;Time;;;average values;
14.08.2021;9:28:21;LVS 3.1;977;3538:02:00;0:00;0;0;0;0;0;0;995;21,5;;;28,2;62,5;1;Time;;;start of measurement;
14.08.2021;9:30:00;LVS 3.1;977;3538:02:00;0:00;0;0;0;0;0;0;995;21,1;;;27,8;62,3;1;Time;;;start of sample;
14.08.2021;10:30:00;LVS 3.1;977;3539:02:00;1:00;60,2;2,29;2,09;2,295;2,089;60,3;995;21,8;;;29,7;61,3;1;Time;;;;
14.08.2021;11:30:00;LVS 3.1;977;3540:02:00;2:00;59,9;2,3;2,09;4,595;4,225;59,7;995;22,5;;;29,7;55,1;1;Time;;;;
14.08.2021;12:30:00;LVS 3.1;977;3541:02:00;3:00;59,8;2,3;2,09;6,895;6,312;60,3;995;22,8;;;29,6;52;1;Time;;;;
14.08.2021;13:30:00;LVS 3.1;977;3542:02:00;4:00;59,4;2,3;2,08;9,195;8,393;60,3;994;23,5;;;29,9;49,3;1;Time;;;;
14.08.2021;14:30:00;LVS 3.1;977;3543:02:00;5:00;59,5;2,3;2,07;11,495;10,466;60;994;24,5;;;30,4;46;1;Time;;;;
14.08.2021;15:30:00;LVS 3.1;977;3544:02:00;6:00;59,5;2,3;2,07;13,795;12,54;60;994;24,2;;;30,3;45,4;1;Time;;;;
14.08.2021;16:30:00;LVS 3.1;977;3545:02:00;7:00;59,6;2,3;2,07;16,095;14,615;60;993;24,1;;;30,3;44,9;1;Time;;;;
14.08.2021;17:30:00;LVS 3.1;977;3546:02:00;8:00;59,8;2,3;2,08;18,395;16,693;60;993;23,5;;;30;47,1;1;Time;;;;
14.08.2021;18:30:00;LVS 3.1;977;3547:02:00;9:00;60,1;2,3;2,08;20,695;18,773;60,3;993;23;;;29,8;48,9;1;Time;;;;
14.08.2021;19:30:00;LVS 3.1;977;3548:02:00;10:00;60,2;2,3;2,09;22,995;20,86;60;993;22,2;;;29,3;51,5;1;Time;;;;
14.08.2021;20:30:00;LVS 3.1;977;3549:02:00;11:00;60,6;2,3;2,09;25,295;23,001;60,5;992;21;;;28,9;56,3;1;Time;;;;
14.08.2021;21:30:00;LVS 3.1;977;3550:02:00;12:00;61,3;2,3;2,11;27,595;25,112;61,1;992;18,6;;;28,8;67,7;1;Time;;;;
14.08.2021;22:30:00;LVS 3.1;977;3551:02:00;13:00;61,4;2,3;2,12;29,895;27,231;61,1;992;17,4;;;28,8;73,1;1;Time;;;;
14.08.2021;23:30:00;LVS 3.1;977;3552:02:00;14:00;61,5;2,3;2,12;32,195;29,354;61,1;992;16,9;;;28,7;75,2;1;Time;;;;
15.08.2021;0:30:00;LVS 3.1;977;3553:02:00;15:00;61,2;2,3;2,13;34,495;31,48;61,1;992;16,5;;;28,5;76,7;1;Time;;;;
15.08.2021;1:30:00;LVS 3.1;977;3554:02:00;16:00;61,5;2,3;2,12;36,795;33,6;61,4;992;17,2;;;28,3;72,4;1;Time;;;;
15.08.2021;2:30:00;LVS 3.1;977;3555:02:00;17:00;61,3;2,3;2,12;39,095;35,72;61,4;991;17,1;;;28,2;71,6;1;Time;;;;
15.08.2021;3:30:00;LVS 3.1;977;3556:02:00;18:00;61,5;2,3;2,12;41,395;37,842;61,4;991;16,9;;;28;71,9;1;Time;;;;
15.08.2021;4:30:00;LVS 3.1;977;3557:02:00;19:00;61,5;2,3;2,12;43,695;39,965;61,7;991;16,5;;;27,9;73,3;1;Time;;;;
15.08.2021;5:30:00;LVS 3.1;977;3558:02:00;20:00;61,6;2,3;2,12;45,995;42,09;61,6;991;16,3;;;27,9;73,8;1;Time;;;;
15.08.2021;6:30:00;LVS 3.1;977;3559:02:00;21:00;61,5;2,3;2,12;48,295;44,213;61,7;991;16,4;;;27,9;73,5;1;Time;;;;
15.08.2021;7:30:00;LVS 3.1;977;3560:02:00;22:00;61;2,3;2,12;50,595;46,329;61,1;990;17,5;;;28,2;70,4;1;Time;;;;
15.08.2021;8:30:00;LVS 3.1;977;3561:02:00;23:00;60,5;2,3;2,1;52,895;48,424;61,7;990;20,2;;;29;61,5;1;Time;;;;
15.08.2021;9:25:03;LVS 3.1;977;3561:57:00;23:55;60,3;2,3;2,09;55,006;50,432;61,7;990;21,2;;;29,2;57,7;1;Time;;;end;
15.08.2021;9:25:03;LVS 3.1;977;3561:57:00;23:55;60,3;2,3;2,11;55,006;50,432;61,7;993;20,1;;;29;61,5;1;Time;;;average values;
17.08.2021;9:32:35;LVS 3.1;977;3561:57:00;0:00;0;0;0;0;0;0;989;23,8;;;24;57,8;1;Time;;;start of measurement;
17.08.2021;9:32:36;LVS 3.1;977;3561:57:00;0:00;0;0;0;0;0;0;989;23,8;;;24;57,8;1;Time;;;start of sample;
17.08.2021;10:32:36;LVS 3.1;977;3562:57:00;1:00;58,9;2,29;2,05;2,295;2,051;55,9;988;25,2;;;25,7;55,7;1;Time;;;;
17.08.2021;11:32:36;LVS 3.1;977;3563:57:00;2:00;58,7;2,3;2,04;4,595;4,094;55,8;988;27,1;;;27,5;51,2;1;Time;;;;
17.08.2021;12:32:36;LVS 3.1;977;3564:57:00;3:00;58,7;2,3;2,04;6,895;6,13;55,8;988;28,1;;;28,1;48,8;1;Time;;;;
17.08.2021;13:32:36;LVS 3.1;977;3565:57:00;4:00;58,5;2,3;2,03;9,195;8,158;55,8;988;28,9;;;28,2;45,8;1;Time;;;;
17.08.2021;14:32:36;LVS 3.1;977;3566:57:00;5:00;58,4;2,3;2,03;11,495;10,184;55,8;987;29,3;;;28,4;45,5;1;Time;;;;
17.08.2021;15:32:36;LVS 3.1;977;3567:57:00;6:00;58,4;2,3;2,02;13,795;12,207;56,1;987;29,6;;;28,5;42,3;1;Time;;;;
17.08.2021;16:32:36;LVS 3.1;977;3568:57:00;7:00;58,4;2,3;2,02;16,095;14,227;56,4;986;29,9;;;28,3;41,6;1;Time;;;;
17.08.2021;17:32:36;LVS 3.1;977;3569:57:00;8:00;58,2;2,3;2,02;18,395;16,246;55,8;986;30;;;28;37,6;1;Time;;;;
17.08.2021;18:32:36;LVS 3.1;977;3570:57:00;9:00;58,6;2,3;2,02;20,695;18,268;55,8;985;29,3;;;27,7;38,3;1;Time;;;;
17.08.2021;19:32:36;LVS 3.1;977;3571:57:00;10:00;59,1;2,3;2,03;22,995;20,301;55,8;985;27,6;;;26,8;44,2;1;Time;;;;
17.08.2021;20:32:36;LVS 3.1;977;3572:57:00;11:00;59,4;2,3;2,05;25,295;22,353;55,9;985;24,8;;;25,5;53;1;Time;;;;
17.08.2021;21:32:36;LVS 3.1;977;3573:57:00;12:00;59,4;2,3;2,05;27,595;24,404;55,6;985;24,9;;;25;50,9;1;Time;;;;
