Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
22.09.2021;10:30:00;PNS 18T DM-6.1;10704;4289:05:00;1:00;37,6;2,3;2,19;2,297;2,188;66,7;983;5,5;27,6;20,6;28,8;94,7;2;Period(Time);2;2;;
22.09.2021;11:30:00;PNS 18T DM-6.1;10704;4290:05:00;2:00;37,6;2,3;2,19;4,597;4,375;66,9;984;6;28;20,5;29,6;93,8;2;Period(Time);2;2;;
22.09.2021;12:30:00;PNS 18T DM-6.1;10704;4291:05:00;3:00;37,5;2,3;2,18;6,897;6,559;66,6;984;6,4;28,3;20,5;29,9;92,2;2;Period(Time);2;2;;
22.09.2021;13:30:00;PNS 18T DM-6.1;10704;4292:05:00;4:00;37,5;2,3;2,18;9,197;8,741;66,3;984;6,7;28,5;20,5;30;91,3;2;Period(Time);2;2;;
22.09.2021;14:30:00;PNS 18T DM-6.1;10704;4293:05:00;5:00;37,5;2,3;2,18;11,497;10,922;66,9;984;6,9;28,7;20,5;30,2;90,6;2;Period(Time);2;2;;
22.09.2021;15:30:00;PNS 18T DM-6.1;10704;4294:05:00;6:00;37,5;2,3;2,18;13,797;13,102;67,1;984;7,1;28,9;20,5;30,3;90,2;2;Period(Time);2;2;;
22.09.2021;16:30:00;PNS 18T DM-6.1;10704;4295:05:00;7:00;37,6;2,3;2,18;16,097;15,284;67,4;984;6,8;28,8;20,5;30,2;92,1;2;Period(Time);2;2;;
22.09.2021;17:30:00;PNS 18T DM-6.1;10704;4296:05:00;8:00;37,5;2,3;2,18;18,397;17,468;66,9;985;6,8;28,7;20,5;30,2;92,6;2;Period(Time);2;2;;
22.09.2021;18:30:00;PNS 18T DM-6.1;10704;4297:05:00;9:00;37,5;2,3;2,18;20,697;19,652;67,1;985;6,8;28,8;20,5;30,3;93,1;2;Period(Time);2;2;;
22.09.2021;19:30:00;PNS 18T DM-6.1;10704;4298:05:00;10:00;37,5;2,3;2,19;22,997;21,838;66,9;986;6,7;28,4;20,6;30,1;93;2;Period(Time);2;2;;
22.09.2021;20:30:00;PNS 18T DM-6.1;10704;4299:05:00;11:00;37,6;2,3;2,19;25,297;24,025;66,9;986;6,7;28,3;20,5;30;92,4;2;Period(Time);2;2;;
22.09.2021;21:30:00;PNS 18T DM-6.1;10704;4300:05:00;12:00;37,5;2,3;2,19;27,597;26,212;67,1;986;6,7;28,1;20,5;29,9;92,7;2;Period(Time);2;2;;
22.09.2021;22:30:00;PNS 18T DM-6.1;10704;4301:05:00;13:00;37,6;2,3;2,19;29,898;28,4;67,4;986;6,7;27,9;20,5;29,8;92,6;2;Period(Time);2;2;;
22.09.2021;23:30:00;PNS 18T DM-6.1;10704;4302:05:00;14:00;37,7;2,3;2,19;32,198;30,588;67,4;986;6,7;28,3;20,5;30;91,7;2;Period(Time);2;2;;
23.09.2021;0:30:00;PNS 18T DM-6.1;10704;4303:05:00;15:00;37,6;2,3;2,19;34,498;32,775;66,3;986;6,8;28,3;20,5;30;91,4;2;Period(Time);2;2;;
23.09.2021;1:30:00;PNS 18T DM-6.1;10704;4304:05:00;16:00;37,6;2,3;2,19;36,798;34,961;67,2;986;6,9;28,5;20,5;30,1;91,9;2;Period(Time);2;2;;
23.09.2021;2:30:00;PNS 18T DM-6.1;10704;4305:05:00;17:00;37,6;2,3;2,19;39,137;37,148;67,1;987;6,9;28,4;20,5;30;94,1;2;Period(Time);2;2;;
23.09.2021;3:30:00;PNS 18T DM-6.1;10704;4306:05:00;18:00;37,6;2,3;2,18;41,437;39,333;67,1;986;7,1;28,5;20,5;30,1;94,6;2;Period(Time);2;2;;
23.09.2021;4:30:00;PNS 18T DM-6.1;10704;4307:05:00;19:00;37,6;2,3;2,18;43,737;41,517;67,4;986;7,2;28,4;20,5;30,1;95,1;2;Period(Time);2;2;;
23.09.2021;5:30:00;PNS 18T DM-6.1;10704;4308:05:00;20:00;37,6;2,3;2,18;46,037;43,7;67,4;986;7,2;28,2;20,5;29,9;96;2;Period(Time);2;2;;
23.09.2021;6:30:00;PNS 18T DM-6.1;10704;4309:05:00;21:00;37,6;2,3;2,18;48,337;45,881;67,4;985;7,3;28,2;20,5;29,9;96,5;2;Period(Time);2;2;;
23.09.2021;7:30:00;PNS 18T DM-6.1;10704;4310:05:00;22:00;37,6;2,3;2,18;50,637;48,06;67,5;985;7,6;28,3;20,6;30;96,5;2;Period(Time);2;2;;
23.09.2021;8:30:00;PNS 18T DM-6.1;10704;4311:05:00;23:00;37,5;2,3;2,17;52,937;50,234;66,9;985;8,2;28,9;20,5;30,3;95,7;2;Period(Time);2;2;;
23.09.2021;9:25:03;PNS 18T DM-6.1;10704;4312:00:00;23:55;37,4;2,3;2,17;55,047;52,225;67,1;985;8,6;28,7;20,6;30,3;95,2;2;Period(Time);2;2;end;
23.09.2021;9:25:25;PNS 18T DM-6.1;10704;4312:00:00;23:55;37,4;2,3;2,18;55,047;52,225;66,8;985;6,9;28,4;20,5;30;93,3;2;Period(Time);2;2;average values;
24.09.2021;8:48:54;PNS 18T DM-6.1;10704;4312:00:00;0:00;0;0;0;0;0;0,3;978;7;28,6;21,4;23;82,3;1;Period(Time);1;2;start of measurement;
24.09.2021;9:30:00;PNS 18T DM-6.1;10704;4312:00:00;0:00;0;0;0;0;0;0,6;978;7,9;25;20,9;22,6;80,5;1;Period(Time);1;2;start of sample;
24.09.2021;10:30:00;PNS 18T DM-6.1;10704;4313:00:00;1:00;37,8;2,3;2,15;2,297;2,151;67,7;977;8,4;25,5;20,7;25,4;77,9;1;Period(Time);1;2;;
24.09.2021;11:30:00;PNS 18T DM-6.1;10704;4314:00:00;2:00;38,2;2,3;2,15;4,597;4,306;67,3;976;8,2;25,2;20,6;27,5;79,9;1;Period(Time);1;2;;
24.09.2021;12:30:00;PNS 18T DM-6.1;10704;4315:00:00;3:00;38,1;2,3;2,14;6,897;6,451;67,8;976;9,3;26,5;20,6;28,9;76,4;1;Period(Time);1;2;;
24.09.2021;13:30:00;PNS 18T DM-6.1;10704;4316:00:00;4:00;38,1;2,3;2,14;9,197;8,595;67,2;976;9,3;26,9;20,5;29,4;74,7;1;Period(Time);1;2;;
24.09.2021;14:30:00;PNS 18T DM-6.1;10704;4317:00:00;5:00;38,1;2,3;2,14;11,497;10,74;67,4;976;9,2;26,9;20,5;29,5;73,1;1;Period(Time);1;2;;
24.09.2021;15:30:00;PNS 18T DM-6.1;10704;4318:00:00;6:00;38;2,3;2,14;13,797;12,879;67,7;975;9,9;27,1;20,5;29,6;70;1;Period(Time);1;2;;
24.09.2021;16:30:00;PNS 18T DM-6.1;10704;4319:00:00;7:00;38,1;2,3;2,14;16,097;15,018;68;975;9,9;27;20,5;29,6;69,9;1;Period(Time);1;2;;
24.09.2021;17:30:00;PNS 18T DM-6.1;10704;4320:00:00;8:00;38,1;2,3;2,14;18,397;17,159;67,7;975;9,6;27,2;20,6;29,7;71,5;1;Period(Time);1;2;;
24.09.2021;18:30:00;PNS 18T DM-6.1;10704;4321:00:00;9:00;38;2,3;2,14;20,697;19,302;68;976;9,5;27,4;20,5;29,7;71,3;1;Period(Time);1;2;;
24.09.2021;19:30:00;PNS 18T DM-6.1;10704;4322:00:00;10:00;38,1;2,3;2,15;22,997;21,448;68,5;976;9,2;27,7;20,5;29,9;74,2;1;Period(Time);1;2;;
24.09.2021;20:30:00;PNS 18T DM-6.1;10704;4323:00:00;11:00;38;2,3;2,15;25,297;23,595;68,3;976;9,1;27,6;20,6;29,8;74;1;Period(Time);1;2;;
24.09.2021;21:30:00;PNS 18T DM-6.1;10704;4324:00:00;12:00;38,1;2,3;2,15;27,597;25,743;69,7;976;8,9;27,5;20,5;29,6;74,9;1;Period(Time);1;2;;
24.09.2021;22:30:00;PNS 18T DM-6.1;10704;4325:00:00;13:00;38,2;2,3;2,15;29,897;27,895;68,8;977;8,6;27,8;20,5;29,7;77,6;1;Period(Time);1;2;;
24.09.2021;23:30:00;PNS 18T DM-6.1;10704;4326:00:00;14:00;38,2;2,3;2,15;32,197;30,047;68;977;8,5;27,6;20,5;29,7;79,4;1;Period(Time);1;2;;
25.09.2021;0:30:00;PNS 18T DM-6.1;10704;4327:00:00;15:00;38,2;2,3;2,15;34,497;32,201;68,8;977;8,5;27,9;20,6;29,8;80,2;1;Period(Time);1;2;;
25.09.2021;1:30:00;PNS 18T DM-6.1;10704;4328:00:00;16:00;38,2;2,3;2,15;36,797;34,354;68,6;977;8,4;27,7;20,5;29,7;80,1;1;Period(Time);1;2;;
25.09.2021;2:30:00;PNS 18T DM-6.1;10704;4329:00:00;17:00;38,2;2,3;2,16;39,097;36,509;68,6;977;8,2;27,7;20,5;29,7;80,9;1;Period(Time);1;2;;
25.09.2021;3:30:00;PNS 18T DM-6.1;10704;4330:00:00;18:00;38,3;2,3;2,16;41,397;38,669;69,1;977;7,7;27,9;20,5;29,8;84;1;Period(Time);1;2;;
25.09.2021;4:30:00;PNS 18T DM-6.1;10704;4331:00:00;19:00;38,3;2,3;2,16;43,697;40,829;68,9;977;7,5;27,7;20,5;29,7;85,4;1;Period(Time);1;2;;
25.09.2021;5:30:00;PNS 18T DM-6.1;10704;4332:00:00;20:00;38,3;2,3;2,16;45,998;42,99;69,1;977;7,5;27,1;20,5;29,5;85;1;Period(Time);1;2;;
25.09.2021;6:30:00;PNS 18T DM-6.1;10704;4333:00:00;21:00;38,3;2,3;2,16;48,298;45,152;69,4;977;7,4;27;20,5;29,4;85,8;1;Period(Time);1;2;;
25.09.2021;7:30:00;PNS 18T DM-6.1;10704;4334:00:00;22:00;38,3;2,3;2,16;50,598;47,314;68,9;977;7,3;26,9;20,5;29,3;86,4;1;Period(Time);1;2;;
25.09.2021;8:30:00;PNS 18T DM-6.1;10704;4335:00:00;23:00;38,2;2,3;2,16;52,898;49,475;70;977;7,5;27;20,5;29,3;86,5;1;Period(Time);1;2;;
25.09.2021;9:25:03;PNS 18T DM-6.1;10704;4335:55:00;23:55;38,2;2,3;2,16;55,008;51,455;69,7;977;8;27,4;20,6;29,5;85,7;1;Period(Time);1;2;end of sample;
25.09.2021;9:25:03;PNS 18T DM-6.1;10704;4335:55:00;23:55;38,2;2,3;2,15;55,008;51,455;69,7;976;8,6;27,2;20,6;29,3;78,5;1;Period(Time);1;2;average values;
25.09.2021;9:30:00;PNS 18T DM-6.1;10704;4335:55:00;0:00;0;0;0;0;0;0;977;8,2;29,6;19,5;29;85,4;2;Period(Time);2;2;start of sample;
25.09.2021;10:30:00;PNS 18T DM-6.1;10704;4336:55:00;1:00;38,4;2,3;2,15;2,297;2,152;69,8;977;8,3;28,1;20,6;29,6;84,9;2;Period(Time);2;2;;
25.09.2021;11:30:00;PNS 18T DM-6.1;10704;4337:55:00;2:00;38,4;2,3;2,15;4,597;4,305;70;977;8,5;27,8;20,5;29,6;85,2;2;Period(Time);2;2;;
25.09.2021;12:30:00;PNS 18T DM-6.1;10704;4338:55:00;3:00;38,4;2,3;2,15;6,897;6,458;69,2;977;8,5;27,8;20,5;29,6;88,6;2;Period(Time);2;2;;
25.09.2021;13:30:00;PNS 18T DM-6.1;10704;4339:55:00;4:00;38,3;2,3;2,15;9,197;8,606;69,8;977;8,9;27,9;20,5;29,7;86,6;2;Period(Time);2;2;;
25.09.2021;14:30:00;PNS 18T DM-6.1;10704;4340:55:00;5:00;38,2;2,3;2,14;11,497;10,75;70,1;976;9,5;28;20,5;29,7;84,5;2;Period(Time);2;2;;
25.09.2021;15:30:00;PNS 18T DM-6.1;10704;4341:55:00;6:00;38,3;2,3;2,14;13,797;12,894;70,3;976;9,6;28,1;20,5;29,8;84,5;2;Period(Time);2;2;;
25.09.2021;16:30:00;PNS 18T DM-6.1;10704;4342:55:00;7:00;38,3;2,3;2,15;16,097;15,039;70;976;9,3;28;20,6;29,8;88,4;2;Period(Time);2;2;;
25.09.2021;17:30:00;PNS 18T DM-6.1;10704;4343:55:00;8:00;38,4;2,3;2,15;18,397;17,187;70;976;8,9;27,7;20,5;29,7;91,8;2;Period(Time);2;2;;
25.09.2021;18:30:00;PNS 18T DM-6.1;10704;4344:55:00;9:00;38,4;2,3;2,15;20,697;19,336;69,8;976;8,7;27,6;20,5;29,5;92,8;2;Period(Time);2;2;;
25.09.2021;19:30:00;PNS 18T DM-6.1;10704;4345:55:00;10:00;38,4;2,3;2,15;22,997;21,485;69,7;976;8,7;27,6;20,5;29,6;93,4;2;Period(Time);2;2;;
25.09.2021;20:30:00;PNS 18T DM-6.1;10704;4346:55:00;11:00;38,4;2,3;2,15;25,297;23,633;70,6;975;8,6;27,5;20,5;29,5;93,5;2;Period(Time);2;2;;
25.09.2021;21:30:00;PNS 18T DM-6.1;10704;4347:55:00;12:00;38,4;2,3;2,15;27,597;25,781;70,3;975;8,6;27,3;20,5;29,4;94,1;2;Period(Time);2;2;;
25.09.2021;22:30:00;PNS 18T DM-6.1;10704;4348:55:00;13:00;38,4;2,3;2,15;29,897;27,928;69,5;974;8,5;27,7;20,5;29,6;95,3;2;Period(Time);2;2;;
25.09.2021;23:30:00;PNS 18T DM-6.1;10704;4349:55:00;14:00;38,4;2,3;2,14;32,197;30,072;70;974;8,7;28;20,5;29,8;95,6;2;Period(Time);2;2;;
26.09.2021;0:30:00;PNS 18T DM-6.1;10704;4350:55:00;15:00;38,4;2,3;2,14;34,497;32,214;70;973;8,9;28,3;20,5;29,9;95;2;Period(Time);2;2;;
26.09.2021;1:30:00;PNS 18T DM-6.1;10704;4351:55:00;16:00;38,4;2,3;2,14;36,797;34,356;70,6;974;9;28,3;20,5;29,9;95,4;2;Period(Time);2;2;;
26.09.2021;2:30:00;PNS 18T DM-6.1;10704;4352:55:00;17:00;38,3;2,3;2,14;39,097;36,498;70,3;974;9,1;28,4;20,5;30;94,9;2;Period(Time);2;2;;
26.09.2021;3:30:00;PNS 18T DM-6.1;10704;4353:55:00;18:00;38,5;2,3;2,14;41,397;38,64;70,3;974;9;28,5;20,5;30;94,5;2;Period(Time);2;2;;
26.09.2021;4:30:00;PNS 18T DM-6.1;10704;4354:55:00;19:00;38,4;2,3;2,14;43,697;40,784;70,6;974;8,9;28,5;20,5;30,1;94,9;2;Period(Time);2;2;;
26.09.2021;5:30:00;PNS 18T DM-6.1;10704;4355:55:00;20:00;38,4;2,3;2,15;45,997;42,929;70,3;974;8,8;28,3;20,5;30;93,7;2;Period(Time);2;2;;
26.09.2021;6:30:00;PNS 18T DM-6.1;10704;4356:55:00;21:00;38,4;2,3;2,15;48,297;45,078;70,3;975;8,4;27,9;20,5;29,8;94,4;2;Period(Time);2;2;;
26.09.2021;7:30:00;PNS 18T DM-6.1;10704;4357:55:00;22:00;38,4;2,3;2,15;50,597;47,228;69,8;975;8,4;27,5;20,5;29,6;93,5;2;Period(Time);2;2;;
26.09.2021;8:30:00;PNS 18T DM-6.1;10704;4358:55:00;23:00;38,4;2,3;2,15;52,897;49,378;70,3;975;8,4;27,4;20,5;29,5;93,4;2;Period(Time);2;2;;
26.09.2021;9:25:03;PNS 18T DM-6.1;10704;4359:50:00;23:55;38,4;2,3;2,15;55,007;51,353;70,9;976;8,3;27,4;20,6;29,5;94,1;2;Period(Time);2;2;end;
26.09.2021;9:25:25;PNS 18T DM-6.1;10704;4359:50:00;23:55;38,4;2,3;2,15;55,007;51,353;70,1;976;8,8;27,9;20,5;29,7;91,8;2;Period(Time);2;2;average values;
28.09.2021;9:42:51;PNS 18T DM-6.1;10704;4359:50:00;0:00;0;0;0;0;0;0,9;1004;6;27,5;21,3;22,6;83,6;1;Period(Time);1;2;start of measurement;
28.09.2021;9:43:00;PNS 18T DM-6.1;10704;4359:50:00;0:00;0;0;0;0;0;1,7;1004;6;27;21,7;23;83,3;1;Period(Time);1;2;start of sample;
28.09.2021;10:43:00;PNS 18T DM-6.1;10704;4360:50:00;1:00;38,1;2,3;2,23;2,297;2,227;69,6;1003;6,2;26,3;20,6;25,5;82,5;1;Period(Time);1;2;;
28.09.2021;11:43:00;PNS 18T DM-6.1;10704;4361:50:00;2:00;38,3;2,3;2,23;4,597;4,453;69,8;1004;6,8;26,4;20,6;27,8;78,8;1;Period(Time);1;2;;
28.09.2021;12:43:00;PNS 18T DM-6.1;10704;4362:50:00;3:00;38,5;2,3;2,22;6,897;6,676;69,8;1004;7,2;27,4;20,6;29,1;76,5;1;Period(Time);1;2;;
28.09.2021;13:43:00;PNS 18T DM-6.1;10704;4363:50:00;4:00;38,3;2,3;2,22;9,197;8,897;70;1004;7,7;27,9;20,5;29,5;72,6;1;Period(Time);1;2;;
28.09.2021;14:43:00;PNS 18T DM-6.1;10704;4364:50:00;5:00;38,2;2,3;2,21;11,497;11,107;69,7;1004;8,9;28,7;20,6;30;65,5;1;Period(Time);1;2;;
28.09.2021;15:43:00;PNS 18T DM-6.1;10704;4365:50:00;6:00;38,2;2,3;2,2;13,797;13,334;70;1005;10,6;29,7;20,5;30,5;60,5;1;Period(Time);1;2;;
28.09.2021;16:43:00;PNS 18T DM-6.1;10704;4366:50:00;7:00;38,1;2,3;2,2;16,097;15,537;70,3;1005;10,1;29,4;20,5;30,4;62,4;1;Period(Time);1;2;;
28.09.2021;17:43:00;PNS 18T DM-6.1;10704;4367:50:00;8:00;38,4;2,3;2,21;18,397;17,744;70,8;1005;9,5;29,2;20,5;30,4;63,9;1;Period(Time);1;2;;
28.09.2021;18:43:00;PNS 18T DM-6.1;10704;4368:50:00;9:00;38,5;2,3;2,22;20,697;19,968;70,8;1006;7,7;29;20,5;30,3;72;1;Period(Time);1;2;;
28.09.2021;19:43:00;PNS 18T DM-6.1;10704;4369:50:00;10:00;38,6;2,3;2,24;22,997;22,205;71,4;1006;6;28,4;20,6;29,9;80,5;1;Period(Time);1;2;;
28.09.2021;20:43:00;PNS 18T DM-6.1;10704;4370:50:00;11:00;38,8;2,3;2,24;25,297;24,449;71,1;1007;5,3;28,1;20,5;29,8;83,1;1;Period(Time);1;2;;
28.09.2021;21:43:00;PNS 18T DM-6.1;10704;4371:50:00;12:00;38,8;2,3;2,26;27,597;26,699;71,4;1007;4,6;27,8;20,5;29,6;86,5;1;Period(Time);1;2;;
28.09.2021;22:43:00;PNS 18T DM-6.1;10704;4372:50:00;13:00;38,8;2,3;2,26;29,897;28,954;72;1007;4,1;27,7;20,5;29,6;88,8;1;Period(Time);1;2;;
28.09.2021;23:43:00;PNS 18T DM-6.1;10704;4373:50:00;14:00;38,9;2,3;2,26;32,197;31,212;72,8;1007;3,9;27,6;20,6;29,5;90,1;1;Period(Time);1;2;;
29.09.2021;0:43:00;PNS 18T DM-6.1;10704;4374:50:00;15:00;38,9;2,3;2,26;34,497;33,474;72,8;1008;3,4;27,4;20,6;29,4;91,9;1;Period(Time);1;2;;
29.09.2021;1:43:00;PNS 18T DM-6.1;10704;4375:50:00;16:00;39,1;2,3;2,27;36,797;35,741;72,3;1008;2,9;27,4;20,5;29,4;92,3;1;Period(Time);1;2;;
29.09.2021;2:43:00;PNS 18T DM-6.1;10704;4376:50:00;17:00;39,2;2,3;2,27;39,097;38,013;73,7;1008;2,4;27,3;20,6;29,3;93,7;1;Period(Time);1;2;;
29.09.2021;3:43:00;PNS 18T DM-6.1;10704;4377:50:00;18:00;39,1;2,3;2,27;41,397;40,287;73,4;1009;2,1;27,1;20,5;29,2;94,6;1;Period(Time);1;2;;
29.09.2021;4:43:00;PNS 18T DM-6.1;10704;4378:50:00;19:00;39,2;2,3;2,28;43,697;42,563;74,2;1009;2;27,1;20,6;29,2;94,8;1;Period(Time);1;2;;
29.09.2021;5:43:00;PNS 18T DM-6.1;10704;4379:50:00;20:00;39,3;2,3;2,28;45,997;44,838;75,1;1009;2;27,2;20,6;29,2;94,3;1;Period(Time);1;2;;
29.09.2021;6:43:00;PNS 18T DM-6.1;10704;4380:50:00;21:00;39,3;2,3;2,28;48,297;47,118;74,3;1009;1,5;26,9;20,5;29,1;94,9;1;Period(Time);1;2;;
29.09.2021;7:43:00;PNS 18T DM-6.1;10704;4381:50:00;22:00;38,9;2,3;2,27;50,597;49,393;74,8;1009;2,2;27,2;20,5;29,2;95;1;Period(Time);1;2;;
29.09.2021;8:43:00;PNS 18T DM-6.1;10704;4382:50:00;23:00;38,8;2,3;2,25;52,897;51,642;74,5;1009;5,3;28,6;20,5;29,9;88,4;1;Period(Time);1;2;;
29.09.2021;9:38:03;PNS 18T DM-6.1;10704;4383:45:00;23:55;38,5;2,3;2,24;55,007;53,693;74;1009;7;29;20,5;30,1;80,3;1;Period(Time);1;2;end of sample;
29.09.2021;9:38:03;PNS 18T DM-6.1;10704;4383:45:00;23:55;38,5;2,3;2,25;55,007;53,693;74;1007;5,4;27,9;20,6;29,4;82,7;1;Period(Time);1;2;average values;
29.09.2021;9:43:00;PNS 18T DM-6.1;10704;4383:45:00;0:00;0;0;0;0;0;0;1010;8,2;30,3;19,8;29,4;77,6;2;Period(Time);2;2;start of sample;
29.09.2021;10:43:00;PNS 18T DM-6.1;10704;4384:45:00;1:00;37,5;2,3;2,22;2,297;2,216;69,5;1009;9,1;29,7;20,6;29,8;72,4;2;Period(Time);2;2;;
29.09.2021;11:43:00;PNS 18T DM-6.1;10704;4385:45:00;2:00;37,2;2,3;2,21;4,597;4,428;69,2;1009;10;29,4;20,5;30,1;66,1;2;Period(Time);2;2;;
29.09.2021;12:43:00;PNS 18T DM-6.1;10704;4386:45:00;3:00;37;2,3;2,2;6,897;6,633;69,2;1009;10,9;29,6;20,5;30;62;2;Period(Time);2;2;;
29.09.2021;13:43:00;PNS 18T DM-6.1;10704;4387:45:00;4:00;37,2;2,3;2,2;9,197;8,849;69,7;1009;11,2;30;20,6;30,4;61,2;2;Period(Time);2;2;;
29.09.2021;14:43:00;PNS 18T DM-6.1;10704;4388:45:00;5:00;37,2;2,3;2,2;11,497;11,052;67,7;1009;11,1;29,7;20,5;30,6;61,3;2;Period(Time);2;2;;
29.09.2021;15:43:00;PNS 18T DM-6.1;10704;4389:45:00;6:00;37,5;2,3;2,21;13,797;13,303;69,4;1008;10,5;29,4;20,5;30,3;62,4;2;Period(Time);2;2;;
29.09.2021;16:43:00;PNS 18T DM-6.1;10704;4390:45:00;7:00;37,5;2,3;2,21;16,097;15,516;69,5;1008;9,7;29,1;20,5;30;64,4;2;Period(Time);2;2;;
29.09.2021;17:43:00;PNS 18T DM-6.1;10704;4391:45:00;8:00;37,6;2,3;2,23;18,397;17,745;70;1008;7,6;28,2;20,5;29,6;68,9;2;Period(Time);2;2;;
29.09.2021;18:43:00;PNS 18T DM-6.1;10704;4392:45:00;9:00;37,8;2,3;2,24;20,697;19,982;70;1008;6,6;28,4;20,5;29,7;74,1;2;Period(Time);2;2;;
29.09.2021;19:43:00;PNS 18T DM-6.1;10704;4393:45:00;10:00;37,9;2,3;2,24;22,997;22,223;71,2;1008;6,1;28,1;20,5;29,6;74,9;2;Period(Time);2;2;;
29.09.2021;20:43:00;PNS 18T DM-6.1;10704;4394:45:00;11:00;38;2,3;2,25;25,297;24,47;70,9;1009;5,6;28,3;20,5;29,7;77,2;2;Period(Time);2;2;;
29.09.2021;21:43:00;PNS 18T DM-6.1;10704;4395:45:00;12:00;38;2,3;2,25;27,597;26,719;71,1;1009;5,2;28,3;20,5;29,7;78,4;2;Period(Time);2;2;;
29.09.2021;22:43:00;PNS 18T DM-6.1;10704;4396:45:00;13:00;38;2,3;2,25;29,897;28,969;70,9;1009;5,2;28,5;20,5;29,8;76,5;2;Period(Time);2;2;;
29.09.2021;23:43:00;PNS 18T DM-6.1;10704;4397:45:00;14:00;38;2,3;2,25;32,197;31,219;70,5;1009;5;28,5;20,6;29,9;76,7;2;Period(Time);2;2;;
30.09.2021;0:43:00;PNS 18T DM-6.1;10704;4398:45:00;15:00;38;2,3;2,25;34,497;33,469;71,4;1009;5,1;28,4;20,6;29,8;77,1;2;Period(Time);2;2;;
30.09.2021;1:43:00;PNS 18T DM-6.1;10704;4399:45:00;16:00;38;2,3;2,25;36,797;35,722;72,6;1009;4,9;28,7;20,6;29,9;81;2;Period(Time);2;2;;
30.09.2021;2:43:00;PNS 18T DM-6.1;10704;4400:45:00;17:00;38;2,3;2,26;39,097;37,976;72;1009;4,6;28,4;20,6;29,8;83,6;2;Period(Time);2;2;;
30.09.2021;3:43:00;PNS 18T DM-6.1;10704;4401:45:00;18:00;38;2,3;2,26;41,397;40,231;72,3;1009;4,6;28,5;20,6;29,8;83,7;2;Period(Time);2;2;;
30.09.2021;4:43:00;PNS 18T DM-6.1;10704;4402:45:00;19:00;38;2,3;2,26;43,697;42,483;72,3;1009;4,9;28,9;20,5;30;81,1;2;Period(Time);2;2;;
30.09.2021;5:43:00;PNS 18T DM-6.1;10704;4403:45:00;20:00;38;2,3;2,25;45,997;44,735;71,4;1009;5;28,9;20,5;30,1;81,2;2;Period(Time);2;2;;
30.09.2021;6:43:00;PNS 18T DM-6.1;10704;4404:45:00;21:00;38,1;2,3;2,25;48,297;46,988;71,7;1009;4,9;28,8;20,5;30;82;2;Period(Time);2;2;;
30.09.2021;7:43:00;PNS 18T DM-6.1;10704;4405:45:00;22:00;38;2,3;2,25;50,597;49,24;72;1009;4,9;28,9;20,5;30;80,6;2;Period(Time);2;2;;
30.09.2021;8:43:00;PNS 18T DM-6.1;10704;4406:45:00;23:00;38;2,3;2,26;52,897;51,493;72;1009;4,9;28,9;20,5;30;81,3;2;Period(Time);2;2;;
30.09.2021;9:38:03;PNS 18T DM-6.1;10704;4407:40:00;23:55;38;2,3;2,26;55,008;53,56;72;1009;5;28,8;20,6;30;81,4;2;Period(Time);2;2;end;
30.09.2021;9:38:25;PNS 18T DM-6.1;10704;4407:40:00;23:55;38;2,3;2,29;55,008;53,56;72,6;1008;6,8;28,9;20,5;29,9;74,5;2;Period(Time);2;2;average values;
01.10.2021;9:11:33;PNS 18T DM-6.1;10704;4407:40:00;0:00;0;0;0;0;0;0,1;1010;5;35,7;21,7;32,6;80,8;1;Period(Time);1;2;start of measurement;
01.10.2021;9:30:00;PNS 18T DM-6.1;10704;4407:40:00;0:00;0;0;0;0;0;0;1010;5;34,4;19,3;30,8;80,5;1;Period(Time);1;2;start of sample;
01.10.2021;10:30:00;PNS 18T DM-6.1;10704;4408:40:00;1:00;38,7;2,3;2,25;2,297;2,25;71,7;1010;5,1;29,8;20,6;30;79,5;1;Period(Time);1;2;;
01.10.2021;11:30:00;PNS 18T DM-6.1;10704;4409:40:00;2:00;38,8;2,3;2,25;4,597;4,5;72,6;1010;5,5;27,9;20,5;29,5;76,5;1;Period(Time);1;2;;
01.10.2021;12:30:00;PNS 18T DM-6.1;10704;4410:40:00;3:00;38,8;2,3;2,25;6,897;6,75;72,6;1010;5,6;27,8;20,6;29,8;75,3;1;Period(Time);1;2;;
01.10.2021;13:30:00;PNS 18T DM-6.1;10704;4411:40:00;4:00;38,8;2,3;2,25;9,197;9;72,3;1010;5,6;27,7;20,6;29,8;76,2;1;Period(Time);1;2;;
01.10.2021;14:30:00;PNS 18T DM-6.1;10704;4412:40:00;5:00;38,8;2,3;2,25;11,497;11,249;72;1010;5,6;27,7;20,5;29,8;75,5;1;Period(Time);1;2;;
01.10.2021;15:30:00;PNS 18T DM-6.1;10704;4413:40:00;6:00;38,8;2,3;2,25;13,797;13,497;72,6;1010;5,6;27,6;20,5;29,7;74,9;1;Period(Time);1;2;;
